policy_name,round_number,customer_id,segment,action_id,converted,revenue,cost,reward,p_convert,simulation_id,action_name,cumulative_reward
segment_reward_lookup,581,60,Champion,4,False,0.0,0.2,-0.2,0.2069,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16733.47
segment_reward_lookup,582,38,At-Risk,4,False,0.0,0.2,-0.2,0.1355,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16733.27
segment_reward_lookup,583,189,Loyal,4,False,0.0,0.2,-0.2,0.1437,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16733.07
segment_reward_lookup,584,339,Loyal,4,False,0.0,0.2,-0.2,0.1883,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16732.87
segment_reward_lookup,585,491,Lost,4,False,0.0,0.2,-0.2,0.2514,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16732.67
segment_reward_lookup,586,407,Champion,4,True,146.22,9.0,137.22,0.4111,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16869.89
segment_reward_lookup,587,53,Loyal,4,True,128.82,9.0,119.82,0.2965,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16989.71
segment_reward_lookup,588,372,Lost,4,False,0.0,0.2,-0.2,0.1622,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16989.51
segment_reward_lookup,589,119,At-Risk,4,False,0.0,0.2,-0.2,0.2015,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16989.31
segment_reward_lookup,590,7,Champion,4,False,0.0,0.2,-0.2,0.3853,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16989.11
segment_reward_lookup,591,110,At-Risk,4,False,0.0,0.2,-0.2,0.3661,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16988.91
segment_reward_lookup,592,42,Loyal,4,False,0.0,0.2,-0.2,0.3271,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16988.71
segment_reward_lookup,593,370,At-Risk,4,False,0.0,0.2,-0.2,0.349,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16988.51
segment_reward_lookup,594,364,Champion,4,False,0.0,0.2,-0.2,0.4304,baseline_eval_seed42_segment_reward_lookup,bundle_offer,16988.31
segment_reward_lookup,595,364,Champion,4,True,132.45,9.0,123.45,0.4304,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17111.76
segment_reward_lookup,596,372,Lost,4,False,0.0,0.2,-0.2,0.1622,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17111.56
segment_reward_lookup,597,363,At-Risk,4,False,0.0,0.2,-0.2,0.2605,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17111.36
segment_reward_lookup,598,245,At-Risk,4,False,0.0,0.2,-0.2,0.1958,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17111.16
segment_reward_lookup,599,99,Lost,4,False,0.0,0.2,-0.2,0.486,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17110.96
segment_reward_lookup,600,283,Loyal,4,True,78.39,9.0,69.39,0.4635,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17180.35
segment_reward_lookup,601,268,Champion,4,False,0.0,0.2,-0.2,0.187,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17180.15
segment_reward_lookup,602,84,Loyal,4,False,0.0,0.2,-0.2,0.1507,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17179.95
segment_reward_lookup,603,246,At-Risk,4,False,0.0,0.2,-0.2,0.1692,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17179.75
segment_reward_lookup,604,286,Loyal,4,True,107.98,9.0,98.98,0.4072,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17278.73
segment_reward_lookup,605,150,At-Risk,4,False,0.0,0.2,-0.2,0.0865,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17278.53
segment_reward_lookup,606,82,Loyal,4,True,67.28,9.0,58.28,0.3792,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17336.81
segment_reward_lookup,607,255,Loyal,4,False,0.0,0.2,-0.2,0.2769,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17336.61
segment_reward_lookup,608,83,Loyal,4,False,0.0,0.2,-0.2,0.4348,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17336.41
segment_reward_lookup,609,305,Champion,4,False,0.0,0.2,-0.2,0.386,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17336.21
segment_reward_lookup,610,248,Champion,4,False,0.0,0.2,-0.2,0.4685,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17336.01
segment_reward_lookup,611,481,At-Risk,4,False,0.0,0.2,-0.2,0.3377,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17335.81
segment_reward_lookup,612,166,Loyal,4,False,0.0,0.2,-0.2,0.2107,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17335.61
segment_reward_lookup,613,334,Loyal,4,False,0.0,0.2,-0.2,0.286,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17335.41
segment_reward_lookup,614,205,Champion,4,False,0.0,0.2,-0.2,0.1761,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17335.21
segment_reward_lookup,615,285,Loyal,4,False,0.0,0.2,-0.2,0.2165,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17335.01
segment_reward_lookup,616,91,Loyal,4,False,0.0,0.2,-0.2,0.364,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17334.81
segment_reward_lookup,617,277,At-Risk,4,False,0.0,0.2,-0.2,0.1247,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17334.61
segment_reward_lookup,618,437,Lost,4,False,0.0,0.2,-0.2,0.2537,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17334.41
segment_reward_lookup,619,450,Loyal,4,False,0.0,0.2,-0.2,0.3208,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17334.21
segment_reward_lookup,620,440,Loyal,4,True,149.67,9.0,140.67,0.4886,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17474.88
segment_reward_lookup,621,162,Champion,4,False,0.0,0.2,-0.2,0.2291,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17474.68
segment_reward_lookup,622,395,Loyal,4,False,0.0,0.2,-0.2,0.2558,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17474.48
segment_reward_lookup,623,377,Loyal,4,True,84.17,9.0,75.17,0.3416,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17549.65
segment_reward_lookup,624,424,Lost,4,True,109.82,9.0,100.82,0.3623,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17650.47
segment_reward_lookup,625,272,Champion,4,False,0.0,0.2,-0.2,0.3148,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17650.27
segment_reward_lookup,626,476,At-Risk,4,False,0.0,0.2,-0.2,0.2816,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17650.07
segment_reward_lookup,627,140,Loyal,4,False,0.0,0.2,-0.2,0.1853,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17649.87
segment_reward_lookup,628,222,Champion,4,False,0.0,0.2,-0.2,0.1863,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17649.67
segment_reward_lookup,629,379,At-Risk,4,False,0.0,0.2,-0.2,0.2864,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17649.47
segment_reward_lookup,630,463,Loyal,4,True,76.0,9.0,67.0,0.2073,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17716.47
segment_reward_lookup,631,392,Champion,4,True,131.87,9.0,122.87,0.2915,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17839.34
segment_reward_lookup,632,33,Loyal,4,True,80.03,9.0,71.03,0.2,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17910.37
segment_reward_lookup,633,411,Champion,4,False,0.0,0.2,-0.2,0.2331,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17910.17
segment_reward_lookup,634,324,Loyal,4,False,0.0,0.2,-0.2,0.2456,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17909.97
segment_reward_lookup,635,472,Champion,4,True,85.21,9.0,76.21,0.2661,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17986.18
segment_reward_lookup,636,155,Loyal,4,False,0.0,0.2,-0.2,0.2429,baseline_eval_seed42_segment_reward_lookup,bundle_offer,17985.98
segment_reward_lookup,637,295,Loyal,4,True,130.91,9.0,121.91,0.34,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18107.89
segment_reward_lookup,638,359,Champion,4,True,132.53,9.0,123.53,0.2898,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18231.42
segment_reward_lookup,639,371,Loyal,4,False,0.0,0.2,-0.2,0.2547,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18231.22
segment_reward_lookup,640,209,Loyal,4,True,121.74,9.0,112.74,0.2581,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18343.96
segment_reward_lookup,641,404,Loyal,4,False,0.0,0.2,-0.2,0.251,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18343.76
segment_reward_lookup,642,211,Loyal,4,False,0.0,0.2,-0.2,0.1792,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18343.56
segment_reward_lookup,643,185,At-Risk,4,True,85.83,9.0,76.83,0.3536,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18420.39
segment_reward_lookup,644,380,Champion,4,False,0.0,0.2,-0.2,0.2555,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18420.19
segment_reward_lookup,645,490,Loyal,4,False,0.0,0.2,-0.2,0.4128,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18419.99
segment_reward_lookup,646,39,Champion,4,True,101.57,9.0,92.57,0.3631,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18512.56
segment_reward_lookup,647,323,Champion,4,True,136.68,9.0,127.68,0.4527,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18640.24
segment_reward_lookup,648,106,Loyal,4,False,0.0,0.2,-0.2,0.3757,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18640.04
segment_reward_lookup,649,358,Champion,4,True,96.78,9.0,87.78,0.41,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18727.82
segment_reward_lookup,650,370,At-Risk,4,False,0.0,0.2,-0.2,0.349,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18727.62
segment_reward_lookup,651,177,At-Risk,4,True,124.15,9.0,115.15,0.3707,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18842.77
segment_reward_lookup,652,110,At-Risk,4,True,128.43,9.0,119.43,0.3661,baseline_eval_seed42_segment_reward_lookup,bundle_offer,18962.2
segment_reward_lookup,653,326,Loyal,4,True,86.01,9.0,77.01,0.4578,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19039.21
segment_reward_lookup,654,139,Champion,4,False,0.0,0.2,-0.2,0.2458,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19039.01
segment_reward_lookup,655,99,Lost,4,False,0.0,0.2,-0.2,0.486,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19038.81
segment_reward_lookup,656,500,Lost,4,False,0.0,0.2,-0.2,0.2346,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19038.61
segment_reward_lookup,657,185,At-Risk,4,False,0.0,0.2,-0.2,0.3536,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19038.41
segment_reward_lookup,658,79,Loyal,4,False,0.0,0.2,-0.2,0.2216,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19038.21
segment_reward_lookup,659,316,Loyal,4,True,97.57,9.0,88.57,0.4926,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19126.78
segment_reward_lookup,660,71,Loyal,4,False,0.0,0.2,-0.2,0.2774,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19126.58
segment_reward_lookup,661,478,Champion,4,False,0.0,0.2,-0.2,0.3485,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19126.38
segment_reward_lookup,662,487,At-Risk,4,False,0.0,0.2,-0.2,0.2309,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19126.18
segment_reward_lookup,663,117,Loyal,4,False,0.0,0.2,-0.2,0.2639,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19125.98
segment_reward_lookup,664,198,Champion,4,True,63.19,9.0,54.19,0.2756,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19180.17
segment_reward_lookup,665,102,Lost,4,False,0.0,0.2,-0.2,0.1601,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19179.97
segment_reward_lookup,666,60,Champion,4,False,0.0,0.2,-0.2,0.2069,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19179.77
segment_reward_lookup,667,159,At-Risk,4,False,0.0,0.2,-0.2,0.2198,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19179.57
segment_reward_lookup,668,402,At-Risk,4,False,0.0,0.2,-0.2,0.1863,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19179.37
segment_reward_lookup,669,102,Lost,4,False,0.0,0.2,-0.2,0.1601,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19179.17
segment_reward_lookup,670,86,Lost,4,True,73.42,9.0,64.42,0.2729,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19243.59
segment_reward_lookup,671,374,Champion,4,True,171.88,9.0,162.88,0.4315,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19406.47
segment_reward_lookup,672,80,Lost,4,False,0.0,0.2,-0.2,0.1429,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19406.27
segment_reward_lookup,673,404,Loyal,4,False,0.0,0.2,-0.2,0.251,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19406.07
segment_reward_lookup,674,273,Loyal,4,False,0.0,0.2,-0.2,0.1563,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19405.87
segment_reward_lookup,675,333,Lost,4,False,0.0,0.2,-0.2,0.2939,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19405.67
segment_reward_lookup,676,430,Champion,4,False,0.0,0.2,-0.2,0.18,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19405.47
segment_reward_lookup,677,487,At-Risk,4,False,0.0,0.2,-0.2,0.2309,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19405.27
segment_reward_lookup,678,147,Champion,4,False,0.0,0.2,-0.2,0.2919,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19405.07
segment_reward_lookup,679,299,Loyal,4,False,0.0,0.2,-0.2,0.1841,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19404.87
segment_reward_lookup,680,368,Champion,4,False,0.0,0.2,-0.2,0.2424,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19404.67
segment_reward_lookup,681,199,Loyal,4,False,0.0,0.2,-0.2,0.1824,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19404.47
segment_reward_lookup,682,108,Loyal,4,False,0.0,0.2,-0.2,0.237,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19404.27
segment_reward_lookup,683,99,Lost,4,False,0.0,0.2,-0.2,0.486,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19404.07
segment_reward_lookup,684,215,At-Risk,4,True,91.26,9.0,82.26,0.1581,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19486.33
segment_reward_lookup,685,257,Loyal,4,False,0.0,0.2,-0.2,0.2062,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19486.13
segment_reward_lookup,686,172,Lost,4,False,0.0,0.2,-0.2,0.4746,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19485.93
segment_reward_lookup,687,122,Loyal,4,False,0.0,0.2,-0.2,0.154,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19485.73
segment_reward_lookup,688,439,Loyal,4,False,0.0,0.2,-0.2,0.444,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19485.53
segment_reward_lookup,689,68,Loyal,4,False,0.0,0.2,-0.2,0.2514,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19485.33
segment_reward_lookup,690,288,Champion,4,False,0.0,0.2,-0.2,0.1804,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19485.13
segment_reward_lookup,691,77,Champion,4,False,0.0,0.2,-0.2,0.4171,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19484.93
segment_reward_lookup,692,357,Loyal,4,True,136.94,9.0,127.94,0.355,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19612.87
segment_reward_lookup,693,84,Loyal,4,False,0.0,0.2,-0.2,0.1507,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19612.67
segment_reward_lookup,694,252,Champion,4,False,0.0,0.2,-0.2,0.3923,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19612.47
segment_reward_lookup,695,430,Champion,4,False,0.0,0.2,-0.2,0.18,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19612.27
segment_reward_lookup,696,424,Lost,4,False,0.0,0.2,-0.2,0.3623,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19612.07
segment_reward_lookup,697,74,Lost,4,False,0.0,0.2,-0.2,0.3181,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19611.87
segment_reward_lookup,698,159,At-Risk,4,False,0.0,0.2,-0.2,0.2198,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19611.67
segment_reward_lookup,699,87,Champion,4,True,217.96,9.0,208.96,0.4793,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19820.63
segment_reward_lookup,700,387,Loyal,4,False,0.0,0.2,-0.2,0.3108,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19820.43
segment_reward_lookup,701,451,Champion,4,True,155.49,9.0,146.49,0.4725,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19966.92
segment_reward_lookup,702,143,At-Risk,4,False,0.0,0.2,-0.2,0.1527,baseline_eval_seed42_segment_reward_lookup,bundle_offer,19966.72
segment_reward_lookup,703,155,Loyal,4,True,106.16,9.0,97.16,0.2429,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20063.88
segment_reward_lookup,704,207,Loyal,4,False,0.0,0.2,-0.2,0.1556,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20063.68
segment_reward_lookup,705,225,Loyal,4,True,56.49,9.0,47.49,0.244,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20111.17
segment_reward_lookup,706,71,Loyal,4,True,95.44,9.0,86.44,0.2774,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20197.61
segment_reward_lookup,707,387,Loyal,4,True,98.67,9.0,89.67,0.3108,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20287.28
segment_reward_lookup,708,205,Champion,4,False,0.0,0.2,-0.2,0.1761,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20287.08
segment_reward_lookup,709,150,At-Risk,4,True,22.27,9.0,13.27,0.0865,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20300.35
segment_reward_lookup,710,40,Lost,4,True,132.85,9.0,123.85,0.3411,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20424.2
segment_reward_lookup,711,350,Lost,4,False,0.0,0.2,-0.2,0.1192,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20424.0
segment_reward_lookup,712,378,At-Risk,4,False,0.0,0.2,-0.2,0.1675,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20423.8
segment_reward_lookup,713,183,At-Risk,4,True,91.17,9.0,82.17,0.2134,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20505.97
segment_reward_lookup,714,73,Lost,4,False,0.0,0.2,-0.2,0.2988,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20505.77
segment_reward_lookup,715,467,Champion,4,False,0.0,0.2,-0.2,0.3086,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20505.57
segment_reward_lookup,716,139,Champion,4,False,0.0,0.2,-0.2,0.2458,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20505.37
segment_reward_lookup,717,460,Lost,4,False,0.0,0.2,-0.2,0.2478,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20505.17
segment_reward_lookup,718,495,Lost,4,True,74.87,9.0,65.87,0.1307,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20571.04
segment_reward_lookup,719,486,Lost,4,False,0.0,0.2,-0.2,0.2037,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20570.84
segment_reward_lookup,720,258,Champion,4,False,0.0,0.2,-0.2,0.2291,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20570.64
segment_reward_lookup,721,88,Loyal,4,False,0.0,0.2,-0.2,0.195,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20570.44
segment_reward_lookup,722,373,Lost,4,False,0.0,0.2,-0.2,0.2614,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20570.24
segment_reward_lookup,723,319,Loyal,4,False,0.0,0.2,-0.2,0.2567,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20570.04
segment_reward_lookup,724,391,Champion,4,False,0.0,0.2,-0.2,0.2878,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20569.84
segment_reward_lookup,725,285,Loyal,4,False,0.0,0.2,-0.2,0.2165,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20569.64
segment_reward_lookup,726,276,Champion,4,True,118.64,9.0,109.64,0.4169,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20679.28
segment_reward_lookup,727,176,Loyal,4,False,0.0,0.2,-0.2,0.4565,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20679.08
segment_reward_lookup,728,326,Loyal,4,False,0.0,0.2,-0.2,0.4578,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20678.88
segment_reward_lookup,729,236,Loyal,4,False,0.0,0.2,-0.2,0.1643,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20678.68
segment_reward_lookup,730,161,Loyal,4,True,107.44,9.0,98.44,0.2964,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20777.12
segment_reward_lookup,731,189,Loyal,4,False,0.0,0.2,-0.2,0.1437,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20776.92
segment_reward_lookup,732,298,Champion,4,True,184.76,9.0,175.76,0.5066,baseline_eval_seed42_segment_reward_lookup,bundle_offer,20952.68
segment_reward_lookup,733,302,Loyal,4,True,128.13,9.0,119.13,0.4087,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21071.81
segment_reward_lookup,734,66,At-Risk,4,False,0.0,0.2,-0.2,0.2664,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21071.61
segment_reward_lookup,735,256,Lost,4,False,0.0,0.2,-0.2,0.2199,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21071.41
segment_reward_lookup,736,432,Champion,4,False,0.0,0.2,-0.2,0.3956,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21071.21
segment_reward_lookup,737,107,Champion,4,False,0.0,0.2,-0.2,0.6233,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21071.01
segment_reward_lookup,738,5,Lost,4,True,130.95,9.0,121.95,0.4541,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21192.96
segment_reward_lookup,739,28,At-Risk,4,False,0.0,0.2,-0.2,0.1994,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21192.76
segment_reward_lookup,740,166,Loyal,4,False,0.0,0.2,-0.2,0.2107,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21192.56
segment_reward_lookup,741,172,Lost,4,True,132.85,9.0,123.85,0.4746,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21316.41
segment_reward_lookup,742,141,Champion,4,False,0.0,0.2,-0.2,0.2488,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21316.21
segment_reward_lookup,743,442,At-Risk,4,False,0.0,0.2,-0.2,0.1902,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21316.01
segment_reward_lookup,744,1,Loyal,4,False,0.0,0.2,-0.2,0.3127,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21315.81
segment_reward_lookup,745,66,At-Risk,4,False,0.0,0.2,-0.2,0.2664,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21315.61
segment_reward_lookup,746,353,Lost,4,True,124.6,9.0,115.6,0.3306,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21431.21
segment_reward_lookup,747,469,Loyal,4,False,0.0,0.2,-0.2,0.1973,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21431.01
segment_reward_lookup,748,429,Loyal,4,False,0.0,0.2,-0.2,0.3336,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21430.81
segment_reward_lookup,749,163,Champion,4,True,92.13,9.0,83.13,0.3712,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21513.94
segment_reward_lookup,750,446,Lost,4,False,0.0,0.2,-0.2,0.1841,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21513.74
segment_reward_lookup,751,72,Loyal,4,True,112.39,9.0,103.39,0.4253,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21617.13
segment_reward_lookup,752,268,Champion,4,False,0.0,0.2,-0.2,0.187,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21616.93
segment_reward_lookup,753,469,Loyal,4,False,0.0,0.2,-0.2,0.1973,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21616.73
segment_reward_lookup,754,390,At-Risk,4,True,93.67,9.0,84.67,0.2108,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21701.4
segment_reward_lookup,755,365,Lost,4,True,125.98,9.0,116.98,0.3884,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21818.38
segment_reward_lookup,756,180,Loyal,4,False,0.0,0.2,-0.2,0.28,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21818.18
segment_reward_lookup,757,412,Lost,4,False,0.0,0.2,-0.2,0.294,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21817.98
segment_reward_lookup,758,497,Loyal,4,False,0.0,0.2,-0.2,0.1981,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21817.78
segment_reward_lookup,759,401,Champion,4,False,0.0,0.2,-0.2,0.2156,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21817.58
segment_reward_lookup,760,400,Loyal,4,False,0.0,0.2,-0.2,0.2723,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21817.38
segment_reward_lookup,761,256,Lost,4,False,0.0,0.2,-0.2,0.2199,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21817.18
segment_reward_lookup,762,202,Lost,4,False,0.0,0.2,-0.2,0.1327,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21816.98
segment_reward_lookup,763,272,Champion,4,False,0.0,0.2,-0.2,0.3148,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21816.78
segment_reward_lookup,764,220,At-Risk,4,False,0.0,0.2,-0.2,0.1572,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21816.58
segment_reward_lookup,765,493,Champion,4,False,0.0,0.2,-0.2,0.2734,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21816.38
segment_reward_lookup,766,90,At-Risk,4,False,0.0,0.2,-0.2,0.2199,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21816.18
segment_reward_lookup,767,462,Loyal,4,False,0.0,0.2,-0.2,0.1791,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21815.98
segment_reward_lookup,768,58,Loyal,4,False,0.0,0.2,-0.2,0.1852,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21815.78
segment_reward_lookup,769,55,Loyal,4,True,98.61,9.0,89.61,0.2605,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21905.39
segment_reward_lookup,770,401,Champion,4,True,82.49,9.0,73.49,0.2156,baseline_eval_seed42_segment_reward_lookup,bundle_offer,21978.88
