customer_id,segment,action_rank,action_id,action_name,base_cost,predicted_reward,uncertainty_score,explore_score,ucb_score,confidence_score,n_pulls
119,Loyal,3,2,free_shipping,4.99,15.9159,0.0219,0.0739,15.9899,0.0,401
119,Loyal,4,1,discount_10,6.5,8.469,0.1098,0.1657,8.6347,0.0,11
119,Loyal,5,0,no_action,0.0,1.8674,0.1458,0.1909,2.0583,0.0,14
120,Loyal,1,4,bundle_offer,9.0,19.046,0.0013,0.018,19.064,0.9817,2231
120,Loyal,2,3,product_recommendation,0.3,14.8433,0.0015,0.0192,14.8625,0.0147,2343
120,Loyal,3,2,free_shipping,4.99,13.4011,0.008,0.0447,13.4458,0.0036,401
120,Loyal,4,1,discount_10,6.5,6.8365,0.068,0.1304,6.9669,0.0,11
120,Loyal,5,0,no_action,0.0,1.8327,0.0739,0.1359,1.9686,0.0,14
121,Lost,1,4,bundle_offer,9.0,41.42,0.0029,0.0271,41.4471,1.0,2231
121,Lost,2,3,product_recommendation,0.3,21.722,0.0059,0.0384,21.7604,0.0,2343
121,Lost,3,2,free_shipping,4.99,13.9594,0.0303,0.0871,14.0464,0.0,401
121,Lost,4,1,discount_10,6.5,9.788,0.1784,0.2112,9.9992,0.0,11
121,Lost,5,0,no_action,0.0,-1.3832,0.2266,0.238,-1.1452,0.0,14
122,Lost,1,4,bundle_offer,9.0,15.9398,0.0028,0.0266,15.9664,0.6226,2231
122,Lost,2,3,product_recommendation,0.3,15.2855,0.0029,0.0271,15.3126,0.3238,2343
122,Lost,3,2,free_shipping,4.99,13.4554,0.0142,0.0595,13.515,0.0536,401
122,Lost,4,1,discount_10,6.5,5.6326,0.1056,0.1624,5.7951,0.0,11
122,Lost,5,0,no_action,0.0,-1.5706,0.1371,0.1851,-1.3855,0.0,14
123,Loyal,1,3,product_recommendation,0.3,25.8341,0.0013,0.0183,25.8524,0.9993,2343
123,Loyal,2,4,bundle_offer,9.0,17.8156,0.0033,0.0289,17.8445,0.0003,2231
123,Loyal,3,2,free_shipping,4.99,17.7687,0.0183,0.0677,17.8363,0.0003,401
123,Loyal,4,1,discount_10,6.5,9.0377,0.1147,0.1693,9.207,0.0,11
123,Loyal,5,0,no_action,0.0,2.6484,0.1688,0.2054,2.8538,0.0,14
124,Loyal,1,3,product_recommendation,0.3,18.5894,0.0006,0.0122,18.6016,0.8204,2343
124,Loyal,2,4,bundle_offer,9.0,17.0071,0.0014,0.0188,17.0259,0.1697,2231
124,Loyal,3,2,free_shipping,4.99,14.1425,0.0074,0.0431,14.1857,0.0099,401
124,Loyal,4,1,discount_10,6.5,7.433,0.077,0.1388,7.5718,0.0,11
124,Loyal,5,0,no_action,0.0,3.8797,0.0793,0.1408,4.0205,0.0,14
125,At-Risk,1,2,free_shipping,4.99,12.5804,0.0096,0.0491,12.6295,0.9999,401
125,At-Risk,2,3,product_recommendation,0.3,3.2117,0.0115,0.0537,3.2654,0.0001,2343
125,At-Risk,3,0,no_action,0.0,0.6746,0.1588,0.1993,0.8738,0.0,14
125,At-Risk,4,1,discount_10,6.5,0.0835,0.2249,0.2371,0.3206,0.0,11
125,At-Risk,5,4,bundle_offer,9.0,-0.9204,0.0068,0.0412,-0.8792,0.0,2231
126,Loyal,1,4,bundle_offer,9.0,37.6607,0.0038,0.0307,37.6914,0.8748,2231
126,Loyal,2,3,product_recommendation,0.3,35.7211,0.0027,0.026,35.7471,0.1252,2343
126,Loyal,3,2,free_shipping,4.99,18.3215,0.0371,0.0962,18.4178,0.0,401
126,Loyal,4,1,discount_10,6.5,11.0957,0.1923,0.2192,11.315,0.0,11
126,Loyal,5,0,no_action,0.0,-0.6193,0.2602,0.2551,-0.3643,0.0,14
127,Lost,1,4,bundle_offer,9.0,18.5829,0.0016,0.02,18.6029,0.7712,2231
127,Lost,2,3,product_recommendation,0.3,17.2751,0.002,0.0221,17.2972,0.209,2343
127,Lost,3,2,free_shipping,4.99,14.9015,0.0063,0.0395,14.941,0.0198,401
127,Lost,4,1,discount_10,6.5,7.0824,0.0904,0.1503,7.2327,0.0,11
127,Lost,5,0,no_action,0.0,2.8369,0.0838,0.1447,2.9817,0.0,14
128,Loyal,1,4,bundle_offer,9.0,37.5296,0.0014,0.0188,37.5484,1.0,2231
128,Loyal,2,3,product_recommendation,0.3,17.5595,0.0043,0.0327,17.5922,0.0,2343
128,Loyal,3,2,free_shipping,4.99,10.6371,0.0226,0.0752,10.7123,0.0,401
128,Loyal,4,1,discount_10,6.5,10.173,0.1083,0.1645,10.3375,0.0,11
128,Loyal,5,0,no_action,0.0,0.1328,0.1438,0.1896,0.3224,0.0,14
129,Loyal,1,4,bundle_offer,9.0,27.1935,0.0018,0.0212,27.2147,1.0,2231
129,Loyal,2,3,product_recommendation,0.3,14.1117,0.0044,0.0332,14.145,0.0,2343
129,Loyal,3,2,free_shipping,4.99,13.9906,0.0156,0.0624,14.053,0.0,401
129,Loyal,4,1,discount_10,6.5,10.53,0.1276,0.1786,10.7086,0.0,11
129,Loyal,5,0,no_action,0.0,3.1846,0.1336,0.1828,3.3674,0.0,14
130,Champion,1,3,product_recommendation,0.3,29.4311,0.0042,0.0323,29.4634,1.0,2343
130,Champion,2,2,free_shipping,4.99,17.7008,0.0333,0.0913,17.7921,0.0,401
130,Champion,3,0,no_action,0.0,7.1348,0.2354,0.2426,7.3774,0.0,14
130,Champion,4,1,discount_10,6.5,5.6286,0.2019,0.2247,5.8533,0.0,11
130,Champion,5,4,bundle_offer,9.0,5.6514,0.0083,0.0456,5.697,0.0,2231
131,Loyal,1,3,product_recommendation,0.3,20.9985,0.0009,0.0151,21.0136,0.9869,2343
131,Loyal,2,4,bundle_offer,9.0,16.382,0.0027,0.026,16.408,0.0099,2231
131,Loyal,3,2,free_shipping,4.99,15.226,0.0109,0.0521,15.2781,0.0032,401
131,Loyal,4,1,discount_10,6.5,6.1758,0.0855,0.1462,6.322,0.0,11
131,Loyal,5,0,no_action,0.0,0.5772,0.1138,0.1687,0.7459,0.0,14
132,Loyal,1,4,bundle_offer,9.0,18.4459,0.0025,0.025,18.4709,0.7349,2231
132,Loyal,2,3,product_recommendation,0.3,17.4158,0.0025,0.0251,17.4409,0.2624,2343
132,Loyal,3,2,free_shipping,4.99,12.7891,0.0154,0.062,12.8512,0.0027,401
132,Loyal,4,1,discount_10,6.5,6.3888,0.0928,0.1523,6.5411,0.0,11
132,Loyal,5,0,no_action,0.0,-0.5705,0.1219,0.1746,-0.396,0.0,14
133,Champion,1,4,bundle_offer,9.0,27.2277,0.0017,0.0209,27.2485,0.8236,2231
133,Champion,2,3,product_recommendation,0.3,25.6886,0.0014,0.0187,25.7073,0.1763,2343
133,Champion,3,2,free_shipping,4.99,17.8136,0.0169,0.065,17.8786,0.0001,401
133,Champion,4,1,discount_10,6.5,11.1725,0.1442,0.1899,11.3624,0.0,11
133,Champion,5,0,no_action,0.0,5.1474,0.1612,0.2007,5.3481,0.0,14
134,Loyal,1,2,free_shipping,4.99,14.8448,0.0063,0.0397,14.8844,0.9929,401
134,Loyal,2,3,product_recommendation,0.3,9.8794,0.0024,0.0247,9.9041,0.0068,2343
134,Loyal,3,1,discount_10,6.5,5.7826,0.1244,0.1764,5.959,0.0001,11
134,Loyal,4,0,no_action,0.0,5.7962,0.0861,0.1467,5.943,0.0001,14
134,Loyal,5,4,bundle_offer,9.0,1.6195,0.0048,0.0345,1.654,0.0,2231
135,Loyal,1,3,product_recommendation,0.3,24.7376,0.0013,0.0181,24.7557,0.9992,2343
135,Loyal,2,2,free_shipping,4.99,17.5624,0.0162,0.0636,17.626,0.0008,401
135,Loyal,3,4,bundle_offer,9.0,14.5101,0.0046,0.0338,14.5439,0.0,2231
135,Loyal,4,1,discount_10,6.5,6.8085,0.1237,0.1759,6.9843,0.0,11
135,Loyal,5,0,no_action,0.0,2.0093,0.1597,0.1998,2.2091,0.0,14
136,Champion,1,4,bundle_offer,9.0,52.9563,0.003,0.0273,52.9836,1.0,2231
136,Champion,2,3,product_recommendation,0.3,41.9262,0.0051,0.0359,41.962,0.0,2343
136,Champion,3,2,free_shipping,4.99,15.514,0.0735,0.1355,15.6496,0.0,401
136,Champion,4,1,discount_10,6.5,14.9433,0.37,0.3041,15.2474,0.0,11
136,Champion,5,0,no_action,0.0,9.3139,0.3659,0.3024,9.6163,0.0,14
137,Champion,1,3,product_recommendation,0.3,54.3661,0.0063,0.0397,54.4057,0.9808,2343
137,Champion,2,4,bundle_offer,9.0,50.4334,0.0063,0.0396,50.473,0.0192,2231
137,Champion,3,2,free_shipping,4.99,18.3415,0.1033,0.1607,18.5022,0.0,401
137,Champion,4,1,discount_10,6.5,13.119,0.3457,0.294,13.413,0.0,11
137,Champion,5,0,no_action,0.0,8.5269,0.4001,0.3163,8.8431,0.0,14
138,Loyal,1,4,bundle_offer,9.0,21.9232,0.0011,0.0164,21.9396,0.9948,2231
138,Loyal,2,3,product_recommendation,0.3,16.6449,0.0016,0.0201,16.665,0.0051,2343
138,Loyal,3,2,free_shipping,4.99,12.4536,0.0118,0.0543,12.5079,0.0001,401
138,Loyal,4,1,discount_10,6.5,8.4512,0.0722,0.1344,8.5855,0.0,11
138,Loyal,5,0,no_action,0.0,0.8576,0.0929,0.1524,1.01,0.0,14
139,Lost,1,3,product_recommendation,0.3,24.4702,0.0021,0.023,24.4932,0.9995,2343
139,Lost,2,2,free_shipping,4.99,16.7235,0.0164,0.064,16.7875,0.0005,401
139,Lost,3,4,bundle_offer,9.0,12.4295,0.0053,0.0363,12.4658,0.0,2231
139,Lost,4,1,discount_10,6.5,5.6059,0.1532,0.1957,5.8016,0.0,11
139,Lost,5,0,no_action,0.0,4.2963,0.1417,0.1882,4.4846,0.0,14
140,Champion,1,3,product_recommendation,0.3,47.2938,0.003,0.0272,47.321,1.0,2343
140,Champion,2,4,bundle_offer,9.0,34.3178,0.0074,0.0429,34.3607,0.0,2231
140,Champion,3,2,free_shipping,4.99,22.9044,0.0568,0.1192,23.0236,0.0,401
140,Champion,4,1,discount_10,6.5,11.2851,0.2465,0.2483,11.5334,0.0,11
140,Champion,5,0,no_action,0.0,4.6773,0.3503,0.2959,4.9733,0.0,14
141,Lost,1,3,product_recommendation,0.3,23.0188,0.0026,0.0253,23.044,0.9902,2343
141,Lost,2,2,free_shipping,4.99,17.9601,0.0157,0.0627,18.0227,0.0065,401
141,Lost,3,4,bundle_offer,9.0,17.292,0.0049,0.035,17.327,0.0033,2231
141,Lost,4,1,discount_10,6.5,5.6459,0.1457,0.1908,5.8367,0.0,11
141,Lost,5,0,no_action,0.0,3.3504,0.1262,0.1776,3.528,0.0,14
142,Loyal,1,4,bundle_offer,9.0,54.0968,0.0028,0.0267,54.1234,1.0,2231
142,Loyal,2,3,product_recommendation,0.3,34.1054,0.0051,0.0358,34.1412,0.0,2343
142,Loyal,3,2,free_shipping,4.99,14.783,0.0475,0.1089,14.892,0.0,401
142,Loyal,4,1,discount_10,6.5,14.5103,0.2246,0.237,14.7473,0.0,11
142,Loyal,5,0,no_action,0.0,1.0531,0.2727,0.2611,1.3142,0.0,14
143,Loyal,1,3,product_recommendation,0.3,25.7543,0.0009,0.0148,25.7691,0.9988,2343
143,Loyal,2,4,bundle_offer,9.0,18.8877,0.0029,0.0271,18.9148,0.0011,2231
143,Loyal,3,2,free_shipping,4.99,16.546,0.0162,0.0636,16.6096,0.0001,401
143,Loyal,4,1,discount_10,6.5,7.3729,0.123,0.1754,7.5483,0.0,11
143,Loyal,5,0,no_action,0.0,5.396,0.116,0.1703,5.5663,0.0,14
144,Loyal,1,3,product_recommendation,0.3,23.3495,0.0022,0.0233,23.3728,0.9987,2343
144,Loyal,2,2,free_shipping,4.99,16.6253,0.0208,0.0721,16.6974,0.0013,401
144,Loyal,3,4,bundle_offer,9.0,8.8441,0.006,0.0386,8.8827,0.0,2231
144,Loyal,4,1,discount_10,6.5,5.6826,0.1384,0.186,5.8686,0.0,11
144,Loyal,5,0,no_action,0.0,0.9533,0.1852,0.2152,1.1685,0.0,14
145,Lost,1,4,bundle_offer,9.0,33.643,0.0034,0.0289,33.6719,1.0,2231
145,Lost,2,3,product_recommendation,0.3,18.1148,0.0057,0.0376,18.1524,0.0,2343
145,Lost,3,2,free_shipping,4.99,13.9672,0.0276,0.083,14.0503,0.0,401
145,Lost,4,1,discount_10,6.5,8.2963,0.1863,0.2158,8.5121,0.0,11
145,Lost,5,0,no_action,0.0,-2.8559,0.2299,0.2397,-2.6161,0.0,14
146,Loyal,1,4,bundle_offer,9.0,42.2992,0.0019,0.022,42.3212,1.0,2231
146,Loyal,2,3,product_recommendation,0.3,26.0537,0.0049,0.0348,26.0885,0.0,2343
146,Loyal,3,2,free_shipping,4.99,13.9255,0.0334,0.0914,14.0169,0.0,401
146,Loyal,4,1,discount_10,6.5,11.8644,0.1421,0.1885,12.0529,0.0,11
146,Loyal,5,0,no_action,0.0,1.0999,0.1904,0.2182,1.3181,0.0,14
147,Loyal,1,3,product_recommendation,0.3,23.6057,0.0026,0.0257,23.6313,0.9963,2343
147,Loyal,2,2,free_shipping,4.99,17.9702,0.0217,0.0736,18.0438,0.0037,401
147,Loyal,3,4,bundle_offer,9.0,12.1121,0.0058,0.0381,12.1502,0.0,2231
147,Loyal,4,0,no_action,0.0,8.8524,0.1857,0.2154,9.0678,0.0,14
147,Loyal,5,1,discount_10,6.5,7.9858,0.2372,0.2435,8.2293,0.0,11
148,Lost,1,4,bundle_offer,9.0,39.325,0.004,0.0315,39.3565,1.0,2231
148,Lost,2,3,product_recommendation,0.3,28.0691,0.006,0.0386,28.1077,0.0,2343
148,Lost,3,2,free_shipping,4.99,13.8135,0.0394,0.0992,13.9127,0.0,401
148,Lost,4,1,discount_10,6.5,7.3432,0.1858,0.2155,7.5587,0.0,11
148,Lost,5,0,no_action,0.0,3.3357,0.1677,0.2047,3.5405,0.0,14
149,Loyal,1,4,bundle_offer,9.0,18.6093,0.0014,0.0188,18.628,0.8463,2231
149,Loyal,2,3,product_recommendation,0.3,16.8687,0.0011,0.0163,16.885,0.1481,2343
149,Loyal,3,2,free_shipping,4.99,13.5665,0.0085,0.0461,13.6125,0.0056,401
149,Loyal,4,1,discount_10,6.5,6.758,0.0642,0.1267,6.8847,0.0,11
149,Loyal,5,0,no_action,0.0,1.2843,0.0788,0.1404,1.4247,0.0,14
150,Loyal,1,4,bundle_offer,9.0,40.6604,0.0025,0.0248,40.6852,0.9968,2231
150,Loyal,2,3,product_recommendation,0.3,34.9282,0.0023,0.0242,34.9524,0.0032,2343
150,Loyal,3,2,free_shipping,4.99,17.2384,0.0338,0.092,17.3304,0.0,401
150,Loyal,4,1,discount_10,6.5,10.9118,0.1445,0.1901,11.1019,0.0,11
150,Loyal,5,0,no_action,0.0,1.3413,0.2047,0.2262,1.5675,0.0,14
151,Champion,1,4,bundle_offer,9.0,38.7333,0.001,0.016,38.7493,0.9855,2231
151,Champion,2,3,product_recommendation,0.3,34.5172,0.0011,0.0163,34.5335,0.0145,2343
151,Champion,3,2,free_shipping,4.99,16.3997,0.0302,0.0868,16.4866,0.0,401
151,Champion,4,1,discount_10,6.5,11.2064,0.1341,0.1831,11.3895,0.0,11
151,Champion,5,0,no_action,0.0,4.2231,0.1694,0.2058,4.4289,0.0,14
152,Champion,1,4,bundle_offer,9.0,44.9478,0.0014,0.0185,44.9663,1.0,2231
152,Champion,2,3,product_recommendation,0.3,28.3743,0.0035,0.0297,28.404,0.0,2343
152,Champion,3,2,free_shipping,4.99,15.2214,0.0324,0.09,15.3115,0.0,401
152,Champion,4,1,discount_10,6.5,13.4085,0.1711,0.2068,13.6153,0.0,11
152,Champion,5,0,no_action,0.0,2.6188,0.2103,0.2293,2.8481,0.0,14
153,Lost,1,4,bundle_offer,9.0,23.0544,0.0016,0.0197,23.0741,0.9415,2231
153,Lost,2,3,product_recommendation,0.3,20.2713,0.0015,0.019,20.2903,0.0582,2343
153,Lost,3,2,free_shipping,4.99,14.9529,0.0097,0.0492,15.0021,0.0003,401
153,Lost,4,1,discount_10,6.5,6.8606,0.0845,0.1453,7.0059,0.0,11
153,Lost,5,0,no_action,0.0,1.789,0.0937,0.1531,1.9421,0.0,14
154,Champion,1,4,bundle_offer,9.0,48.8216,0.0019,0.0215,48.8432,0.999,2231
154,Champion,2,3,product_recommendation,0.3,41.8918,0.0025,0.025,41.9169,0.001,2343
154,Champion,3,2,free_shipping,4.99,14.9851,0.0521,0.1141,15.0992,0.0,401
154,Champion,4,1,discount_10,6.5,12.0244,0.1648,0.203,12.2274,0.0,11
154,Champion,5,0,no_action,0.0,4.6524,0.2092,0.2287,4.8812,0.0,14
155,Champion,1,4,bundle_offer,9.0,55.0306,0.0029,0.0268,55.0573,1.0,2231
155,Champion,2,3,product_recommendation,0.3,42.0667,0.0043,0.0328,42.0995,0.0,2343
155,Champion,3,2,free_shipping,4.99,16.5701,0.055,0.1172,16.6873,0.0,401
155,Champion,4,1,discount_10,6.5,13.4813,0.2132,0.2308,13.7121,0.0,11
155,Champion,5,0,no_action,0.0,3.3282,0.2605,0.2552,3.5834,0.0,14
156,Loyal,1,4,bundle_offer,9.0,47.605,0.0021,0.023,47.628,0.9989,2231
156,Loyal,2,3,product_recommendation,0.3,40.8114,0.0023,0.024,40.8355,0.0011,2343
156,Loyal,3,2,free_shipping,4.99,16.9002,0.0446,0.1055,17.0057,0.0,401
156,Loyal,4,1,discount_10,6.5,12.628,0.1651,0.2032,12.8312,0.0,11
156,Loyal,5,0,no_action,0.0,2.2336,0.2329,0.2413,2.4749,0.0,14
157,At-Risk,1,4,bundle_offer,9.0,28.4387,0.002,0.0224,28.4611,1.0,2231
157,At-Risk,2,2,free_shipping,4.99,11.2069,0.017,0.0652,11.2721,0.0,401
157,At-Risk,3,3,product_recommendation,0.3,9.8322,0.0104,0.0509,9.8831,0.0,2343
157,At-Risk,4,1,discount_10,6.5,6.3967,0.1173,0.1712,6.568,0.0,11
157,At-Risk,5,0,no_action,0.0,-1.5522,0.1674,0.2046,-1.3476,0.0,14
158,Loyal,1,3,product_recommendation,0.3,20.4091,0.0009,0.0153,20.4244,0.8879,2343
158,Loyal,2,4,bundle_offer,9.0,18.3064,0.002,0.0221,18.3285,0.1092,2231
158,Loyal,3,2,free_shipping,4.99,14.6586,0.0111,0.0528,14.7114,0.0029,401
158,Loyal,4,1,discount_10,6.5,7.1637,0.107,0.1636,7.3273,0.0,11
158,Loyal,5,0,no_action,0.0,5.0885,0.0868,0.1473,5.2358,0.0,14
159,Lost,1,4,bundle_offer,9.0,39.8473,0.0021,0.0231,39.8704,1.0,2231
159,Lost,2,3,product_recommendation,0.3,17.5755,0.0079,0.0444,17.6199,0.0,2343
159,Lost,3,2,free_shipping,4.99,12.4255,0.029,0.0851,12.5106,0.0,401
159,Lost,4,1,discount_10,6.5,9.8815,0.1346,0.1834,10.0649,0.0,11
159,Lost,5,0,no_action,0.0,-2.0336,0.2049,0.2263,-1.8073,0.0,14
160,Lost,1,4,bundle_offer,9.0,15.9446,0.0018,0.0211,15.9657,0.8569,2231
160,Lost,2,3,product_recommendation,0.3,13.9125,0.0022,0.0235,13.936,0.1126,2343
160,Lost,3,2,free_shipping,4.99,12.5924,0.0064,0.0399,12.6323,0.0306,401
160,Lost,4,1,discount_10,6.5,4.5424,0.0767,0.1385,4.6809,0.0,11
160,Lost,5,0,no_action,0.0,-0.8028,0.0967,0.1555,-0.6474,0.0,14
161,Lost,1,4,bundle_offer,9.0,12.8013,0.0005,0.0114,12.8126,0.99,2231
161,Lost,2,2,free_shipping,4.99,8.0961,0.0053,0.0365,8.1326,0.0092,401
161,Lost,3,3,product_recommendation,0.3,5.2823,0.0022,0.0233,5.3055,0.0005,2343
161,Lost,4,1,discount_10,6.5,4.3745,0.0342,0.0925,4.467,0.0002,11
161,Lost,5,0,no_action,0.0,-0.8694,0.0493,0.111,-0.7584,0.0,14
162,Loyal,1,2,free_shipping,4.99,14.5968,0.0082,0.0454,14.6422,0.9831,401
162,Loyal,2,3,product_recommendation,0.3,10.5566,0.0019,0.0218,10.5784,0.0169,2343
162,Loyal,3,1,discount_10,6.5,4.3587,0.0755,0.1374,4.4962,0.0,11
162,Loyal,4,0,no_action,0.0,2.9413,0.0662,0.1286,3.0699,0.0,14
162,Loyal,5,4,bundle_offer,9.0,2.3773,0.0042,0.0325,2.4098,0.0,2231
163,Champion,1,4,bundle_offer,9.0,24.8922,0.0017,0.0206,24.9128,0.826,2231
163,Champion,2,3,product_recommendation,0.3,23.3373,0.0013,0.0181,23.3554,0.174,2343
163,Champion,3,2,free_shipping,4.99,14.5175,0.0172,0.0656,14.5831,0.0,401
163,Champion,4,1,discount_10,6.5,8.4824,0.1173,0.1713,8.6536,0.0,11
163,Champion,5,0,no_action,0.0,5.0948,0.109,0.1651,5.2599,0.0,14
164,Loyal,1,4,bundle_offer,9.0,31.8348,0.0019,0.0218,31.8566,0.9737,2231
164,Loyal,2,3,product_recommendation,0.3,28.2253,0.0016,0.0197,28.245,0.0263,2343
164,Loyal,3,2,free_shipping,4.99,17.0274,0.0196,0.07,17.0975,0.0,401
164,Loyal,4,1,discount_10,6.5,9.336,0.1154,0.1699,9.5059,0.0,11
164,Loyal,5,0,no_action,0.0,0.7213,0.163,0.2018,0.9232,0.0,14
165,Lost,1,4,bundle_offer,9.0,29.8273,0.0034,0.0293,29.8565,1.0,2231
165,Lost,2,3,product_recommendation,0.3,11.9204,0.0069,0.0416,11.962,0.0,2343
165,Lost,3,2,free_shipping,4.99,11.6882,0.0261,0.0808,11.7691,0.0,401
165,Lost,4,1,discount_10,6.5,6.5417,0.1699,0.2061,6.7478,0.0,11
165,Lost,5,0,no_action,0.0,-2.5733,0.2156,0.2322,-2.3411,0.0,14
166,Loyal,1,4,bundle_offer,9.0,27.9055,0.0015,0.0197,27.9251,0.9704,2231
166,Loyal,2,3,product_recommendation,0.3,24.4161,0.0014,0.0184,24.4345,0.0296,2343
166,Loyal,3,2,free_shipping,4.99,14.1181,0.0189,0.0688,14.1869,0.0,401
166,Loyal,4,1,discount_10,6.5,8.9071,0.1004,0.1584,9.0655,0.0,11
166,Loyal,5,0,no_action,0.0,-0.266,0.1398,0.187,-0.079,0.0,14
167,Lost,1,3,product_recommendation,0.3,25.1524,0.0025,0.0252,25.1776,0.9999,2343
167,Lost,2,2,free_shipping,4.99,16.0854,0.0239,0.0773,16.1626,0.0001,401
167,Lost,3,4,bundle_offer,9.0,14.5579,0.0054,0.0367,14.5945,0.0,2231
167,Lost,4,1,discount_10,6.5,6.2625,0.1526,0.1953,6.4578,0.0,11
167,Lost,5,0,no_action,0.0,-0.7495,0.1989,0.223,-0.5265,0.0,14
168,At-Risk,1,2,free_shipping,4.99,16.1802,0.009,0.0473,16.2275,1.0,401
168,At-Risk,2,3,product_recommendation,0.3,5.5439,0.0071,0.0422,5.5861,0.0,2343
168,At-Risk,3,1,discount_10,6.5,5.037,0.1627,0.2017,5.2387,0.0,11
168,At-Risk,4,0,no_action,0.0,2.8142,0.1164,0.1706,2.9849,0.0,14
168,At-Risk,5,4,bundle_offer,9.0,0.4998,0.0063,0.0396,0.5394,0.0,2231
169,Lost,1,4,bundle_offer,9.0,33.7828,0.0036,0.0302,33.813,0.967,2231
169,Lost,2,3,product_recommendation,0.3,30.4068,0.0034,0.0292,30.436,0.033,2343
169,Lost,3,2,free_shipping,4.99,16.327,0.0275,0.0829,16.4099,0.0,401
169,Lost,4,1,discount_10,6.5,7.2631,0.1469,0.1916,7.4548,0.0,11
169,Lost,5,0,no_action,0.0,2.4059,0.1539,0.1961,2.602,0.0,14
170,Loyal,1,3,product_recommendation,0.3,19.1083,0.0013,0.0182,19.1266,0.9418,2343
170,Loyal,2,2,free_shipping,4.99,15.8063,0.0125,0.0558,15.8622,0.036,401
170,Loyal,3,4,bundle_offer,9.0,15.3564,0.0023,0.024,15.3804,0.0222,2231
170,Loyal,4,1,discount_10,6.5,8.3545,0.0828,0.1439,8.4984,0.0,11
170,Loyal,5,0,no_action,0.0,1.5775,0.1193,0.1727,1.7503,0.0,14
171,Loyal,1,3,product_recommendation,0.3,25.1277,0.0033,0.0288,25.1565,0.7867,2343
171,Loyal,2,4,bundle_offer,9.0,23.8136,0.0044,0.0333,23.8469,0.2124,2231
171,Loyal,3,2,free_shipping,4.99,18.326,0.029,0.0851,18.4111,0.0009,401
171,Loyal,4,1,discount_10,6.5,9.5253,0.1674,0.2046,9.7299,0.0,11
171,Loyal,5,0,no_action,0.0,-0.064,0.2268,0.2381,0.1741,0.0,14
172,Lost,1,2,free_shipping,4.99,12.3571,0.0033,0.0286,12.3858,0.982,401
172,Lost,2,4,bundle_offer,9.0,8.0162,0.0023,0.0238,8.04,0.0127,2231
172,Lost,3,3,product_recommendation,0.3,6.9159,0.0034,0.029,6.9448,0.0043,2343
172,Lost,4,1,discount_10,6.5,5.2611,0.0862,0.1468,5.408,0.0009,11
172,Lost,5,0,no_action,0.0,2.9897,0.0569,0.1193,3.1089,0.0001,14
173,Lost,1,3,product_recommendation,0.3,21.4101,0.0015,0.0193,21.4294,0.9469,2343
173,Lost,2,4,bundle_offer,9.0,18.512,0.0028,0.0262,18.5383,0.0526,2231
173,Lost,3,2,free_shipping,4.99,13.794,0.0159,0.0631,13.8571,0.0005,401
173,Lost,4,1,discount_10,6.5,6.4632,0.1049,0.1619,6.6252,0.0,11
173,Lost,5,0,no_action,0.0,-1.0819,0.1361,0.1844,-0.8975,0.0,14
174,Loyal,1,3,product_recommendation,0.3,15.0713,0.001,0.0154,15.0868,0.6633,2343
174,Loyal,2,2,free_shipping,4.99,14.3159,0.0045,0.0337,14.3496,0.3173,401
174,Loyal,3,4,bundle_offer,9.0,11.5272,0.0021,0.0231,11.5503,0.0193,2231
174,Loyal,4,1,discount_10,6.5,5.6529,0.073,0.1351,5.7879,0.0001,11
174,Loyal,5,0,no_action,0.0,3.122,0.0633,0.1258,3.2478,0.0,14
175,Loyal,1,4,bundle_offer,9.0,37.6455,0.0015,0.0192,37.6647,0.9973,2231
175,Loyal,2,3,product_recommendation,0.3,31.7499,0.0018,0.0212,31.7711,0.0027,2343
175,Loyal,3,2,free_shipping,4.99,17.2586,0.0291,0.0853,17.3439,0.0,401
175,Loyal,4,1,discount_10,6.5,12.1491,0.1432,0.1892,12.3383,0.0,11
175,Loyal,5,0,no_action,0.0,1.4918,0.2024,0.225,1.7168,0.0,14
176,Lost,1,2,free_shipping,4.99,12.0854,0.0172,0.0656,12.151,0.985,401
176,Lost,2,4,bundle_offer,9.0,7.908,0.004,0.0318,7.9399,0.0146,2231
176,Lost,3,1,discount_10,6.5,3.8251,0.1206,0.1736,3.9987,0.0003,11
176,Lost,4,3,product_recommendation,0.3,2.1831,0.0055,0.0372,2.2203,0.0,2343
176,Lost,5,0,no_action,0.0,1.8986,0.0962,0.1551,2.0537,0.0,14
177,Loyal,1,3,product_recommendation,0.3,35.0149,0.0016,0.02,35.0349,0.9981,2343
177,Loyal,2,4,bundle_offer,9.0,28.7563,0.0046,0.034,28.7903,0.0019,2231
177,Loyal,3,2,free_shipping,4.99,20.535,0.0303,0.0871,20.6221,0.0,401
177,Loyal,4,1,discount_10,6.5,10.0688,0.1708,0.2066,10.2754,0.0,11
177,Loyal,5,0,no_action,0.0,1.3467,0.2459,0.248,1.5946,0.0,14
178,At-Risk,1,4,bundle_offer,9.0,27.4613,0.0016,0.0202,27.4815,0.9995,2231
178,At-Risk,2,3,product_recommendation,0.3,19.7492,0.0036,0.0301,19.7793,0.0005,2343
178,At-Risk,3,2,free_shipping,4.99,15.3866,0.011,0.0526,15.4392,0.0,401
178,At-Risk,4,1,discount_10,6.5,6.9254,0.1095,0.1655,7.0909,0.0,11
